no_correlativo,fase_1,fase_2,fase_3,fase_4,fase_5,fase_6,fase_7,fase_8,fase_9,fase_10,iniciada
10898,True,True,True,True,True,True,True,True,True,True,True
10911,True,True,True,True,True,True,True,True,True,True,True
10931,True,True,True,True,True,True,True,True,True,True,True
10933,True,True,True,True,True,True,True,True,True,True,True
10969,True,True,True,True,True,True,True,True,True,True,True
10973,True,True,True,True,True,True,True,True,True,True,True
10974,True,True,True,True,True,True,True,True,True,True,True
10976,True,True,True,True,True,True,True,True,True,True,True
10977,True,True,True,True,True,True,True,True,True,True,True
10978,True,True,True,True,True,True,True,True,True,True,True
10979,True,True,True,True,True,True,True,True,True,True,True
10989,True,True,True,True,True,True,True,True,True,True,True
10990,True,True,True,True,True,True,True,True,True,True,True
10992,True,True,True,True,True,True,True,True,True,True,True
10994,True,True,True,True,True,True,True,True,True,True,True
10995,True,True,True,True,True,True,True,True,True,True,True
10997,True,True,True,True,True,True,True,True,True,True,True
11001,True,True,True,True,True,True,True,True,True,True,True
11006,True,True,True,True,True,True,True,True,True,True,True
11011,True,True,True,True,True,True,True,True,True,True,True
11047,True,True,True,True,True,True,True,True,True,True,True
11049,True,True,True,True,True,True,True,True,True,True,True
11055,True,True,True,True,True,True,True,True,True,True,True
11059,True,True,True,True,True,True,True,True,True,True,True
11061,True,True,True,True,True,True,True,True,True,True,True
11070,True,True,True,True,True,True,True,True,True,True,True
11074,True,True,True,True,True,True,True,True,True,True,True
11075,True,True,True,True,True,True,True,True,True,True,True
11076,True,True,True,True,True,True,True,True,True,True,True
11082,True,True,True,True,True,True,True,True,True,True,True
11084,True,True,True,True,True,True,True,True,True,True,True
11085,True,True,True,True,True,True,True,True,True,True,True
11087,True,True,True,True,True,True,True,True,True,True,True
11147,True,True,True,True,True,True,True,True,True,True,True
11150,True,True,True,True,True,True,True,True,True,True,True
11165,True,True,True,True,True,True,True,True,True,True,True
11169,True,True,True,True,True,True,True,True,True,True,True
11171,True,True,True,True,True,True,True,True,True,True,True
11179,True,True,True,True,True,True,True,True,True,True,True
11181,True,True,True,True,True,True,True,True,True,True,True
11184,True,True,True,True,True,True,True,True,True,True,True
11185,True,True,True,True,True,True,True,True,True,True,True
11186,True,True,True,True,True,True,True,True,True,True,True
11188,True,True,True,True,True,True,True,True,True,True,True
11190,True,True,True,True,True,True,True,True,True,True,True
11191,True,True,True,True,True,True,True,True,True,True,True
11192,True,True,True,True,True,True,True,True,True,True,True
11194,True,True,True,True,True,True,True,True,True,True,True
11195,True,True,True,True,True,True,True,True,True,True,True
11196,True,True,True,True,True,True,True,True,True,True,True
11197,True,True,True,True,True,True,True,True,True,True,True
11198,True,True,True,True,True,True,True,True,True,True,True
11199,True,True,True,True,True,True,True,True,True,True,True
11200,True,True,True,True,True,True,True,True,True,True,True
11207,True,True,True,True,True,True,True,True,True,True,True
11211,True,True,True,True,True,True,True,True,True,True,True
11213,True,True,True,True,True,True,True,True,True,True,True
11217,True,True,True,True,True,True,True,True,True,True,True
11237,True,True,True,True,True,True,True,True,True,True,True
11326,True,True,True,True,True,True,True,True,True,True,True
11327,True,True,True,True,True,True,True,True,True,True,True
11331,True,True,True,True,True,True,True,True,True,True,True
11332,True,True,True,True,True,True,True,True,True,True,True
11335,True,True,True,True,True,True,True,True,True,True,True
11336,True,True,True,True,True,True,True,True,True,True,True
11341,True,True,True,True,True,True,True,True,True,True,True
11346,True,True,True,True,True,True,True,True,True,True,True
11350,True,True,True,True,True,True,True,True,True,True,True
11351,True,True,True,True,True,True,True,True,True,True,True
11354,False,False,False,False,False,False,False,False,False,False,True
11356,True,True,True,True,True,True,True,True,True,True,True
11358,True,True,True,True,True,True,True,True,True,True,True
11359,True,True,True,True,True,True,True,True,True,True,True
11360,True,True,True,True,True,True,True,True,True,True,True
11361,True,True,True,True,True,True,True,True,True,True,True
11363,True,True,True,True,True,True,True,True,True,True,True
11365,True,True,True,True,True,True,True,True,True,True,True
11366,False,False,False,False,False,False,False,False,False,False,True
11369,True,True,True,True,True,True,True,True,True,True,True
11371,True,True,True,True,True,True,True,True,True,True,True
11395,True,True,True,True,True,True,True,True,True,True,True
11398,True,True,True,True,True,True,True,True,True,True,True
11400,True,True,True,True,True,True,True,True,True,True,True
11401,True,True,True,True,True,True,True,True,True,True,True
11410,True,True,True,True,True,True,True,True,True,True,True
11417,True,True,True,True,True,True,True,True,True,True,True
11426,True,True,True,True,True,True,True,True,True,True,True
11465,True,True,True,True,True,True,True,True,True,True,True
11474,True,True,True,True,True,True,True,True,True,True,True
11479,True,True,True,True,True,True,True,True,True,True,True
11485,True,True,True,True,True,True,True,True,True,True,True
11490,True,True,True,True,True,True,True,True,True,True,True
11491,True,True,True,True,True,True,True,True,True,True,True
11495,True,True,True,True,True,True,True,True,True,True,True
11497,True,True,True,True,True,True,True,True,True,True,True
11500,True,True,True,True,True,True,True,True,True,True,True
11501,True,True,True,True,True,True,True,True,True,True,True
11502,True,True,True,True,True,True,True,True,True,True,True
11503,True,True,True,True,True,True,True,True,True,True,True
11504,True,True,True,True,True,True,True,True,True,True,True
11508,True,True,True,True,True,True,True,True,True,True,True
11513,True,True,True,True,True,True,True,True,True,True,True
11515,True,True,True,True,True,True,True,True,True,True,True
11518,True,True,True,True,True,True,True,True,True,True,True
11519,True,True,True,True,True,True,True,True,True,True,True
11520,True,True,True,True,True,True,True,True,True,True,True
11526,True,True,True,True,True,True,True,True,True,True,True
11528,True,True,True,True,True,True,True,True,True,True,True
11529,True,True,True,True,True,True,True,True,True,True,True
11531,True,True,True,True,True,True,True,True,True,True,True
11532,True,True,True,True,True,True,True,True,True,True,True
11537,True,True,True,True,True,True,True,True,True,True,True
11540,True,True,True,True,True,True,True,True,True,True,True
11559,True,True,True,True,True,True,True,True,True,True,True
11560,True,True,True,True,True,True,True,True,True,True,True
11579,True,True,True,True,True,True,True,True,True,True,True
11582,True,True,True,True,True,True,True,True,True,True,True
11590,True,True,True,True,True,True,True,True,True,True,True
11646,True,True,True,True,True,True,True,True,True,True,True
11648,True,True,True,True,True,True,True,True,True,True,True
11651,True,True,True,True,True,True,True,True,True,True,True
11656,True,True,True,True,True,True,True,True,True,True,True
11657,True,True,True,True,True,True,True,True,True,True,True
11659,True,True,True,True,True,True,True,True,True,True,True
11662,True,True,True,True,True,True,True,True,True,True,True
11663,True,True,True,True,True,True,True,True,True,True,True
11665,True,True,True,True,True,True,True,True,True,True,True
11671,True,True,True,True,True,True,True,True,False,True,True
11676,True,True,True,True,True,True,True,True,True,True,True
11679,True,True,True,True,True,True,True,True,True,True,True
11683,True,True,True,True,True,True,True,True,True,True,True
11685,True,True,True,True,True,True,True,True,True,True,True
11689,True,True,True,True,True,True,True,True,True,True,True
11691,True,True,True,True,True,True,True,True,True,True,True
11692,True,True,True,True,True,True,True,True,True,True,True
11697,True,True,True,True,True,True,True,True,True,True,True
11700,True,True,True,True,True,True,True,True,True,True,True
11701,True,True,True,True,True,True,True,True,True,True,True
11704,True,True,True,True,True,True,True,True,True,True,True
11705,True,True,True,True,True,True,True,True,True,True,True
11712,True,True,True,True,True,True,True,True,True,True,True
11716,True,True,True,True,True,True,True,True,True,True,True
11717,True,True,True,True,True,True,True,True,True,True,True
11719,True,True,True,True,True,True,True,True,True,True,True
11722,True,True,True,True,True,True,True,True,True,True,True
11724,True,True,True,True,True,True,True,True,True,True,True
11726,True,True,True,True,True,True,True,True,True,True,True
11733,True,True,True,True,True,True,True,True,True,True,True
11734,True,True,True,True,True,True,True,True,True,True,True
11741,True,True,True,True,True,True,True,True,True,True,True
11743,True,True,True,True,True,True,True,True,True,True,True
11746,True,True,True,True,True,True,True,True,True,True,True
11754,True,True,True,True,True,True,True,True,True,True,True
11755,True,True,True,True,True,True,True,True,True,True,True
11756,True,True,True,True,True,True,True,True,True,True,True
11766,True,True,True,True,True,True,True,True,True,True,True
11771,True,True,True,True,True,True,True,True,True,True,True
11772,True,True,True,True,True,True,True,True,True,True,True
11775,True,True,True,True,True,True,True,True,True,True,True
11777,True,True,True,True,True,True,True,True,True,True,True
11782,False,False,False,False,False,False,False,False,False,True,True
11783,True,True,True,True,True,True,True,True,True,True,True
11784,True,True,True,True,True,True,True,True,True,True,True
11785,True,True,True,True,True,True,True,True,True,True,True
11786,True,True,True,True,True,True,True,True,True,True,True
11788,True,True,True,True,True,True,True,True,True,True,True
11790,True,True,True,True,True,True,True,True,True,True,True
11791,True,True,True,True,True,True,True,True,True,True,True
11792,True,True,True,True,True,True,True,True,True,True,True
11798,True,True,True,True,True,True,True,True,True,True,True
11800,True,True,True,True,True,True,True,True,True,True,True
11802,True,True,True,True,True,True,True,True,True,True,True
11804,True,True,True,True,True,True,True,True,True,True,True
